Customer_id,Timestamp,Price
C012,2025-01-15 13:00:00,154.45
C026,2025-01-15 13:30:00,381.74
C046,2025-01-15 14:00:00,180.36
C034,2025-01-15 14:30:00,474.79
C049,2025-01-15 15:00:00,481.34
C014,2025-01-15 15:30:00,312.35
C026,2025-01-15 16:00:00,464.69
C045,2025-01-15 16:30:00,381.62
C027,2025-01-15 17:00:00,275.7
C009,2025-01-15 17:30:00,94.25
C026,2025-01-15 18:00:00,232.01
C047,2025-01-15 18:30:00,282.63
C022,2025-01-15 19:00:00,432.66
C047,2025-01-15 19:30:00,243.26
C030,2025-01-15 20:00:00,449.35
C043,2025-01-15 20:30:00,338.8
C048,2025-01-15 21:00:00,72.81
C017,2025-01-15 21:30:00,497.52
C026,2025-01-15 22:00:00,265.98
C036,2025-01-15 22:30:00,198.97
C001,2025-01-15 23:00:00,331.26
C008,2025-01-15 23:30:00,58.9
C049,2025-01-16 00:00:00,320.09
C035,2025-01-16 00:30:00,251.63
C015,2025-01-16 01:00:00,206.3
C047,2025-01-16 01:30:00,476.74
C022,2025-01-16 02:00:00,263.66
C014,2025-01-16 02:30:00,113.46
C026,2025-01-16 03:00:00,232.19
C028,2025-01-16 03:30:00,460.1
C023,2025-01-16 04:00:00,92.17
C014,2025-01-16 04:30:00,110.91
C024,2025-01-16 05:00:00,11.45
C002,2025-01-16 05:30:00,12.02
C045,2025-01-16 06:00:00,415.55
C026,2025-01-16 06:30:00,367.4
C014,2025-01-16 07:00:00,180.75
C007,2025-01-16 07:30:00,350.66
C003,2025-01-16 08:00:00,200.63
C047,2025-01-16 08:30:00,476.68
C023,2025-01-16 09:00:00,483.69
C046,2025-01-16 09:30:00,199.43
C043,2025-01-16 10:00:00,427.84
C047,2025-01-16 10:30:00,387.68
C045,2025-01-16 11:00:00,158.45
C018,2025-01-16 11:30:00,119.86
C038,2025-01-16 12:00:00,231.83
C035,2025-01-16 12:30:00,391.77
C015,2025-01-16 13:00:00,480.28
C025,2025-01-16 13:30:00,382.97
C037,2025-01-16 14:00:00,428.33
C028,2025-01-16 14:30:00,303.52
C010,2025-01-16 15:00:00,418.53
C039,2025-01-16 15:30:00,393.29
C017,2025-01-16 16:00:00,191.61
C039,2025-01-16 16:30:00,278.24
C022,2025-01-16 17:00:00,403.35
C026,2025-01-16 17:30:00,27.8
C044,2025-01-16 18:00:00,405.0
C025,2025-01-16 18:30:00,93.05
C017,2025-01-16 19:00:00,259.77
C013,2025-01-16 19:30:00,405.1
C020,2025-01-16 20:00:00,130.64
C025,2025-01-16 20:30:00,126.67
C004,2025-01-16 21:00:00,204.37
C010,2025-01-16 21:30:00,447.85
C003,2025-01-16 22:00:00,5.22
C041,2025-01-16 22:30:00,451.18
C045,2025-01-16 23:00:00,81.13
C018,2025-01-16 23:30:00,495.09
C047,2025-01-17 00:00:00,477.65
C036,2025-01-17 00:30:00,249.86
C047,2025-01-17 01:00:00,258.8
C022,2025-01-17 01:30:00,243.37
C034,2025-01-17 02:00:00,319.54
C047,2025-01-17 02:30:00,49.91
C008,2025-01-17 03:00:00,21.15
C040,2025-01-17 03:30:00,33.56
C049,2025-01-17 04:00:00,224.96
C044,2025-01-17 04:30:00,141.4
C019,2025-01-17 05:00:00,312.91
C042,2025-01-17 05:30:00,496.26
C041,2025-01-17 06:00:00,196.23
C037,2025-01-17 06:30:00,289.05
C006,2025-01-17 07:00:00,210.72
C026,2025-01-17 07:30:00,424.4
C034,2025-01-17 08:00:00,451.61
C045,2025-01-17 08:30:00,439.29
C006,2025-01-17 09:00:00,487.31
C037,2025-01-17 09:30:00,18.62
C033,2025-01-17 10:00:00,420.71
C022,2025-01-17 10:30:00,377.13
C021,2025-01-17 11:00:00,118.2
C006,2025-01-17 11:30:00,478.38
C006,2025-01-17 12:00:00,78.35
C048,2025-01-17 12:30:00,341.38
C004,2025-01-17 13:00:00,116.32
C030,2025-01-17 13:30:00,218.53
C011,2025-01-17 14:00:00,360.98
C030,2025-01-17 14:30:00,283.85
C031,2025-01-17 15:00:00,216.61
C024,2025-01-17 15:30:00,166.54
C009,2025-01-17 16:00:00,420.63
C003,2025-01-17 16:30:00,76.19
C031,2025-01-17 17:00:00,217.9
C040,2025-01-17 17:30:00,452.36
C037,2025-01-17 18:00:00,423.7
C036,2025-01-17 18:30:00,203.47
C024,2025-01-17 19:00:00,382.74
C031,2025-01-17 19:30:00,412.46
C006,2025-01-17 20:00:00,445.0
C002,2025-01-17 20:30:00,274.53
C020,2025-01-17 21:00:00,106.21
C028,2025-01-17 21:30:00,131.38
C011,2025-01-17 22:00:00,151.37
C004,2025-01-17 22:30:00,298.93
C015,2025-01-17 23:00:00,21.24
C006,2025-01-17 23:30:00,319.84
C049,2025-01-18 00:00:00,185.36
C030,2025-01-18 00:30:00,151.14
C038,2025-01-18 01:00:00,440.35
C002,2025-01-18 01:30:00,232.7
C015,2025-01-18 02:00:00,52.05
C011,2025-01-18 02:30:00,414.24
C008,2025-01-18 03:00:00,28.58
C026,2025-01-18 03:30:00,364.74
C045,2025-01-18 04:00:00,388.08
C044,2025-01-18 04:30:00,179.54
C005,2025-01-18 05:00:00,413.27
C006,2025-01-18 05:30:00,260.25
C026,2025-01-18 06:00:00,234.33
C004,2025-01-18 06:30:00,27.47
C019,2025-01-18 07:00:00,148.56
C020,2025-01-18 07:30:00,465.85
C033,2025-01-18 08:00:00,198.95
C020,2025-01-18 08:30:00,275.62
C049,2025-01-18 09:00:00,268.35
C012,2025-01-18 09:30:00,297.26
C047,2025-01-18 10:00:00,35.36
C001,2025-01-18 10:30:00,184.28
C026,2025-01-18 11:00:00,362.95
C014,2025-01-18 11:30:00,104.28
C038,2025-01-18 12:00:00,105.77
C037,2025-01-18 12:30:00,9.99
C011,2025-01-18 13:00:00,221.55
C036,2025-01-18 13:30:00,441.95
C013,2025-01-18 14:00:00,30.69
C043,2025-01-18 14:30:00,99.6
C003,2025-01-18 15:00:00,158.49
C033,2025-01-18 15:30:00,367.2
C006,2025-01-18 16:00:00,322.11
C050,2025-01-18 16:30:00,210.89
C010,2025-01-18 17:00:00,380.74
C005,2025-01-18 17:30:00,306.77
C023,2025-01-18 18:00:00,448.54
C010,2025-01-18 18:30:00,409.92
C044,2025-01-18 19:00:00,130.14
C002,2025-01-18 19:30:00,139.36
C013,2025-01-18 20:00:00,67.05
C040,2025-01-18 20:30:00,171.8
C002,2025-01-18 21:00:00,499.77
C020,2025-01-18 21:30:00,205.85
C001,2025-01-18 22:00:00,114.14
C037,2025-01-18 22:30:00,382.43
C009,2025-01-18 23:00:00,273.52
C017,2025-01-18 23:30:00,79.05
C009,2025-01-19 00:00:00,193.44
C011,2025-01-19 00:30:00,210.16
C015,2025-01-19 01:00:00,378.15
C024,2025-01-19 01:30:00,15.23
C038,2025-01-19 02:00:00,138.16
C035,2025-01-19 02:30:00,261.21
C030,2025-01-19 03:00:00,138.08
C031,2025-01-19 03:30:00,316.07
C049,2025-01-19 04:00:00,243.52
C005,2025-01-19 04:30:00,184.05
C044,2025-01-19 05:00:00,474.86
C050,2025-01-19 05:30:00,317.92
C014,2025-01-19 06:00:00,69.32
C011,2025-01-19 06:30:00,282.25
C009,2025-01-19 07:00:00,391.46
C034,2025-01-19 07:30:00,355.7
C012,2025-01-19 08:00:00,90.18
C035,2025-01-19 08:30:00,486.35
C035,2025-01-19 09:00:00,227.16
C001,2025-01-19 09:30:00,83.72
C040,2025-01-19 10:00:00,94.2
C022,2025-01-19 10:30:00,53.63
C029,2025-01-19 11:00:00,402.74
C008,2025-01-19 11:30:00,65.41
C011,2025-01-19 12:00:00,66.94
C041,2025-01-19 12:30:00,425.98
C037,2025-01-19 13:00:00,175.58
C014,2025-01-19 13:30:00,20.27
C030,2025-01-19 14:00:00,30.69
C035,2025-01-19 14:30:00,75.37
C021,2025-01-19 15:00:00,110.63
C037,2025-01-19 15:30:00,334.25
C005,2025-01-19 16:00:00,82.88
C019,2025-01-19 16:30:00,63.84
C014,2025-01-19 17:00:00,383.54
C026,2025-01-19 17:30:00,337.17
C004,2025-01-19 18:00:00,220.49
C025,2025-01-19 18:30:00,276.91
C045,2025-01-19 19:00:00,159.43
C042,2025-01-19 19:30:00,243.84
C025,2025-01-19 20:00:00,255.8
C018,2025-01-19 20:30:00,196.68
C040,2025-01-19 21:00:00,453.75
C008,2025-01-19 21:30:00,12.95
C039,2025-01-19 22:00:00,392.17
C040,2025-01-19 22:30:00,66.57
C014,2025-01-19 23:00:00,399.79
C032,2025-01-19 23:30:00,309.88
C038,2025-01-20 00:00:00,422.42
C033,2025-01-20 00:30:00,53.27
C023,2025-01-20 01:00:00,281.7
C015,2025-01-20 01:30:00,253.04
C033,2025-01-20 02:00:00,354.57
C025,2025-01-20 02:30:00,269.47
C017,2025-01-20 03:00:00,272.66
C033,2025-01-20 03:30:00,217.65
C047,2025-01-20 04:00:00,157.87
C002,2025-01-20 04:30:00,243.72
C014,2025-01-20 05:00:00,63.65
C040,2025-01-20 05:30:00,480.95
C040,2025-01-20 06:00:00,358.63
C039,2025-01-20 06:30:00,476.47
C006,2025-01-20 07:00:00,117.23
C006,2025-01-20 07:30:00,440.27
C003,2025-01-20 08:00:00,405.35
C007,2025-01-20 08:30:00,340.19
C008,2025-01-20 09:00:00,314.39
C042,2025-01-20 09:30:00,161.69
C015,2025-01-20 10:00:00,409.12
C047,2025-01-20 10:30:00,253.25
C029,2025-01-20 11:00:00,40.09
C033,2025-01-20 11:30:00,159.87
C030,2025-01-20 12:00:00,467.97
C039,2025-01-20 12:30:00,426.09
C027,2025-01-20 13:00:00,491.04
C036,2025-01-20 13:30:00,315.86
C029,2025-01-20 14:00:00,127.52
C038,2025-01-20 14:30:00,85.59
C033,2025-01-20 15:00:00,97.52
C037,2025-01-20 15:30:00,14.8
C027,2025-01-20 16:00:00,198.39
C033,2025-01-20 16:30:00,99.76
C004,2025-01-20 17:00:00,208.77
C022,2025-01-20 17:30:00,467.82
C002,2025-01-20 18:00:00,218.12
C010,2025-01-20 18:30:00,439.6
C005,2025-01-20 19:00:00,304.72
C010,2025-01-20 19:30:00,127.33
C033,2025-01-20 20:00:00,181.15
C038,2025-01-20 20:30:00,46.54
C013,2025-01-20 21:00:00,170.06
C031,2025-01-20 21:30:00,340.38
C047,2025-01-20 22:00:00,40.69
C036,2025-01-20 22:30:00,106.67
C045,2025-01-20 23:00:00,193.81
C024,2025-01-20 23:30:00,491.11
C015,2025-01-21 00:00:00,393.51
C029,2025-01-21 00:30:00,368.08
C008,2025-01-21 01:00:00,62.51
C005,2025-01-21 01:30:00,391.59
C029,2025-01-21 02:00:00,393.71
C047,2025-01-21 02:30:00,302.55
C004,2025-01-21 03:00:00,495.23
C012,2025-01-21 03:30:00,166.0
C045,2025-01-21 04:00:00,470.93
C002,2025-01-21 04:30:00,457.79
C027,2025-01-21 05:00:00,10.68
C031,2025-01-21 05:30:00,227.81
C036,2025-01-21 06:00:00,488.67
C036,2025-01-21 06:30:00,56.05
C026,2025-01-21 07:00:00,276.15
C043,2025-01-21 07:30:00,489.58
C027,2025-01-21 08:00:00,279.97
C005,2025-01-21 08:30:00,98.96
C020,2025-01-21 09:00:00,293.18
C011,2025-01-21 09:30:00,106.2
C010,2025-01-21 10:00:00,262.25
C040,2025-01-21 10:30:00,41.65
C038,2025-01-21 11:00:00,304.71
C006,2025-01-21 11:30:00,260.81
C008,2025-01-21 12:00:00,371.38
C023,2025-01-21 12:30:00,317.2
C047,2025-01-21 13:00:00,277.06
C026,2025-01-21 13:30:00,346.44
C046,2025-01-21 14:00:00,76.25
C043,2025-01-21 14:30:00,299.7
C012,2025-01-21 15:00:00,90.19
C026,2025-01-21 15:30:00,463.13
C013,2025-01-21 16:00:00,38.83
C040,2025-01-21 16:30:00,218.04
C018,2025-01-21 17:00:00,349.42
C025,2025-01-21 17:30:00,231.72
C033,2025-01-21 18:00:00,50.59
C047,2025-01-21 18:30:00,278.92
C040,2025-01-21 19:00:00,322.61
C043,2025-01-21 19:30:00,353.38
C012,2025-01-21 20:00:00,189.76
C044,2025-01-21 20:30:00,284.01
C036,2025-01-21 21:00:00,228.09
C048,2025-01-21 21:30:00,337.67
C004,2025-01-21 22:00:00,293.86
C005,2025-01-21 22:30:00,265.25
C037,2025-01-21 23:00:00,128.51
C008,2025-01-21 23:30:00,6.0
C042,2025-01-22 00:00:00,91.17
C049,2025-01-22 00:30:00,62.95
C028,2025-01-22 01:00:00,227.3
C031,2025-01-22 01:30:00,308.07
C009,2025-01-22 02:00:00,110.48
C029,2025-01-22 02:30:00,469.83
C014,2025-01-22 03:00:00,8.31
C040,2025-01-22 03:30:00,387.29
C041,2025-01-22 04:00:00,314.48
C022,2025-01-22 04:30:00,189.91
C011,2025-01-22 05:00:00,29.99
C023,2025-01-22 05:30:00,315.61
C001,2025-01-22 06:00:00,195.88
C046,2025-01-22 06:30:00,468.45
C037,2025-01-22 07:00:00,273.29
C021,2025-01-22 07:30:00,470.13
C026,2025-01-22 08:00:00,114.14
C046,2025-01-22 08:30:00,364.23
C036,2025-01-22 09:00:00,310.54
C023,2025-01-22 09:30:00,371.01
C001,2025-01-22 10:00:00,111.26
C040,2025-01-22 10:30:00,334.17
C015,2025-01-22 11:00:00,251.53
C021,2025-01-22 11:30:00,372.7
C047,2025-01-22 12:00:00,166.89
C009,2025-01-22 12:30:00,445.58
C009,2025-01-22 13:00:00,46.73
C010,2025-01-22 13:30:00,404.56
C026,2025-01-22 14:00:00,431.35
C041,2025-01-22 14:30:00,409.54
C035,2025-01-22 15:00:00,258.8
C025,2025-01-22 15:30:00,222.0
C026,2025-01-22 16:00:00,498.15
C011,2025-01-22 16:30:00,118.44
C038,2025-01-22 17:00:00,275.7
C002,2025-01-22 17:30:00,336.98
C007,2025-01-22 18:00:00,351.93
C018,2025-01-22 18:30:00,105.99
C027,2025-01-22 19:00:00,328.73
C034,2025-01-22 19:30:00,410.09
C027,2025-01-22 20:00:00,29.76
C017,2025-01-22 20:30:00,456.2
C043,2025-01-22 21:00:00,19.6
C044,2025-01-22 21:30:00,181.21
C024,2025-01-22 22:00:00,12.83
C025,2025-01-22 22:30:00,43.19
C007,2025-01-22 23:00:00,456.03
C006,2025-01-22 23:30:00,180.66
C024,2025-01-23 00:00:00,215.26
C033,2025-01-23 00:30:00,111.6
C049,2025-01-23 01:00:00,300.56
C029,2025-01-23 01:30:00,299.43
C043,2025-01-23 02:00:00,189.24
C022,2025-01-23 02:30:00,169.85
C026,2025-01-23 03:00:00,443.06
C028,2025-01-23 03:30:00,194.73
C050,2025-01-23 04:00:00,249.28
C021,2025-01-23 04:30:00,145.24
C049,2025-01-23 05:00:00,394.45
C007,2025-01-23 05:30:00,201.74
C017,2025-01-23 06:00:00,259.24
C020,2025-01-23 06:30:00,130.41
C041,2025-01-23 07:00:00,493.89
C049,2025-01-23 07:30:00,149.29
C020,2025-01-23 08:00:00,386.52
C022,2025-01-23 08:30:00,216.61
C028,2025-01-23 09:00:00,107.08
C040,2025-01-23 09:30:00,400.86
C049,2025-01-23 10:00:00,170.14
C007,2025-01-23 10:30:00,433.27
C001,2025-01-23 11:00:00,458.05
C032,2025-01-23 11:30:00,430.61
C013,2025-01-23 12:00:00,22.33
C030,2025-01-23 12:30:00,394.75
C023,2025-01-23 13:00:00,208.61
C019,2025-01-23 13:30:00,437.49
C032,2025-01-23 14:00:00,320.79
C030,2025-01-23 14:30:00,417.65
C029,2025-01-23 15:00:00,252.22
C049,2025-01-23 15:30:00,269.84
C045,2025-01-23 16:00:00,76.47
C029,2025-01-23 16:30:00,393.07
C030,2025-01-23 17:00:00,212.6
C016,2025-01-23 17:30:00,252.54
C040,2025-01-23 18:00:00,393.62
C019,2025-01-23 18:30:00,301.43
C018,2025-01-23 19:00:00,104.54
C001,2025-01-23 19:30:00,297.17
C014,2025-01-23 20:00:00,206.78
C047,2025-01-23 20:30:00,237.42
C050,2025-01-23 21:00:00,19.01
C002,2025-01-23 21:30:00,108.96
C028,2025-01-23 22:00:00,144.11
C049,2025-01-23 22:30:00,357.92
C050,2025-01-23 23:00:00,10.69
C030,2025-01-23 23:30:00,207.34
C038,2025-01-24 00:00:00,462.39
C004,2025-01-24 00:30:00,60.38
C001,2025-01-24 01:00:00,260.63
C008,2025-01-24 01:30:00,394.33
C029,2025-01-24 02:00:00,471.55
C039,2025-01-24 02:30:00,374.65
C003,2025-01-24 03:00:00,361.68
C032,2025-01-24 03:30:00,414.11
C010,2025-01-24 04:00:00,225.87
C010,2025-01-24 04:30:00,403.89
C019,2025-01-24 05:00:00,8.94
C046,2025-01-24 05:30:00,462.66
C034,2025-01-24 06:00:00,224.44
C033,2025-01-24 06:30:00,278.92
C023,2025-01-24 07:00:00,131.17
C028,2025-01-24 07:30:00,372.55
C032,2025-01-24 08:00:00,42.93
C050,2025-01-24 08:30:00,436.95
C007,2025-01-24 09:00:00,414.92
C029,2025-01-24 09:30:00,111.95
C008,2025-01-24 10:00:00,405.62
C001,2025-01-24 10:30:00,394.25
C003,2025-01-24 11:00:00,317.95
C024,2025-01-24 11:30:00,189.89
C023,2025-01-24 12:00:00,139.39
C008,2025-01-24 12:30:00,119.73
C047,2025-01-24 13:00:00,162.71
C037,2025-01-24 13:30:00,452.26
C003,2025-01-24 14:00:00,43.43
C033,2025-01-24 14:30:00,415.29
C028,2025-01-24 15:00:00,177.7
C047,2025-01-24 15:30:00,263.19
C008,2025-01-24 16:00:00,398.27
C034,2025-01-24 16:30:00,442.77
C035,2025-01-24 17:00:00,175.67
C032,2025-01-24 17:30:00,233.61
C024,2025-01-24 18:00:00,210.19
C014,2025-01-24 18:30:00,11.56
C032,2025-01-24 19:00:00,151.49
C046,2025-01-24 19:30:00,232.3
C043,2025-01-24 20:00:00,208.49
C016,2025-01-24 20:30:00,362.35
C004,2025-01-24 21:00:00,195.48
C037,2025-01-24 21:30:00,247.24
C021,2025-01-24 22:00:00,217.66
C014,2025-01-24 22:30:00,371.61
C031,2025-01-24 23:00:00,432.17
C048,2025-01-24 23:30:00,268.29
C018,2025-01-25 00:00:00,395.77
C007,2025-01-25 00:30:00,151.91
C010,2025-01-25 01:00:00,272.98
C007,2025-01-25 01:30:00,175.89
C033,2025-01-25 02:00:00,210.03
C023,2025-01-25 02:30:00,367.54
C021,2025-01-25 03:00:00,441.42
C019,2025-01-25 03:30:00,65.14
C048,2025-01-25 04:00:00,319.15
C019,2025-01-25 04:30:00,293.16
C036,2025-01-25 05:00:00,63.62
C029,2025-01-25 05:30:00,109.89
C018,2025-01-25 06:00:00,158.95
C002,2025-01-25 06:30:00,87.63
C001,2025-01-25 07:00:00,125.65
C047,2025-01-25 07:30:00,137.46
C005,2025-01-25 08:00:00,171.16
C020,2025-01-25 08:30:00,375.95
C011,2025-01-25 09:00:00,288.1
C042,2025-01-25 09:30:00,493.19
C002,2025-01-25 10:00:00,210.29
C003,2025-01-25 10:30:00,378.16
C023,2025-01-25 11:00:00,436.38
C012,2025-01-25 11:30:00,341.09
C020,2025-01-25 12:00:00,208.87
C005,2025-01-25 12:30:00,378.03
C037,2025-01-25 13:00:00,105.82
C038,2025-01-25 13:30:00,167.14
C030,2025-01-25 14:00:00,275.61
C009,2025-01-25 14:30:00,289.83
C034,2025-01-25 15:00:00,15.96
C044,2025-01-25 15:30:00,472.83
C035,2025-01-25 16:00:00,349.83
C022,2025-01-25 16:30:00,250.37
C044,2025-01-25 17:00:00,466.9
C024,2025-01-25 17:30:00,222.35
C017,2025-01-25 18:00:00,490.32
C010,2025-01-25 18:30:00,258.58
C030,2025-01-25 19:00:00,61.57
C046,2025-01-25 19:30:00,383.58
C023,2025-01-25 20:00:00,341.05
C032,2025-01-25 20:30:00,387.63
C017,2025-01-25 21:00:00,475.96
C050,2025-01-25 21:30:00,389.36
C017,2025-01-25 22:00:00,307.61
C014,2025-01-25 22:30:00,429.37
C009,2025-01-25 23:00:00,338.26
C040,2025-01-25 23:30:00,207.02
C002,2025-01-26 00:00:00,443.38
C045,2025-01-26 00:30:00,114.84
C025,2025-01-26 01:00:00,358.75
C039,2025-01-26 01:30:00,441.37
C009,2025-01-26 02:00:00,367.0
C022,2025-01-26 02:30:00,350.15
C043,2025-01-26 03:00:00,377.56
C046,2025-01-26 03:30:00,235.2
C004,2025-01-26 04:00:00,437.71
C026,2025-01-26 04:30:00,105.7
C029,2025-01-26 05:00:00,68.06
C045,2025-01-26 05:30:00,146.33
C034,2025-01-26 06:00:00,268.13
C023,2025-01-26 06:30:00,257.73
C037,2025-01-26 07:00:00,411.2
C011,2025-01-26 07:30:00,205.26
C006,2025-01-26 08:00:00,244.75
C018,2025-01-26 08:30:00,11.62
C021,2025-01-26 09:00:00,207.82
C042,2025-01-26 09:30:00,325.65
C036,2025-01-26 10:00:00,12.68
C041,2025-01-26 10:30:00,144.04
C038,2025-01-26 11:00:00,107.94
C034,2025-01-26 11:30:00,25.78
C017,2025-01-26 12:00:00,242.23
C037,2025-01-26 12:30:00,94.95
C025,2025-01-26 13:00:00,372.83
C038,2025-01-26 13:30:00,424.72
C012,2025-01-26 14:00:00,275.06
C023,2025-01-26 14:30:00,490.95
C042,2025-01-26 15:00:00,227.99
C022,2025-01-26 15:30:00,259.12
C021,2025-01-26 16:00:00,494.66
C027,2025-01-26 16:30:00,119.62
C031,2025-01-26 17:00:00,471.56
C006,2025-01-26 17:30:00,26.2
C027,2025-01-26 18:00:00,225.96
C040,2025-01-26 18:30:00,39.65
C034,2025-01-26 19:00:00,365.97
C012,2025-01-26 19:30:00,306.16
C045,2025-01-26 20:00:00,354.78
C007,2025-01-26 20:30:00,190.37
C010,2025-01-26 21:00:00,187.89
C045,2025-01-26 21:30:00,27.43
C017,2025-01-26 22:00:00,178.22
C026,2025-01-26 22:30:00,465.0
C021,2025-01-26 23:00:00,192.72
C028,2025-01-26 23:30:00,416.53
C046,2025-01-27 00:00:00,421.95
C002,2025-01-27 00:30:00,189.75
C043,2025-01-27 01:00:00,317.83
C001,2025-01-27 01:30:00,52.21
C036,2025-01-27 02:00:00,56.32
C026,2025-01-27 02:30:00,29.09
C029,2025-01-27 03:00:00,292.6
C021,2025-01-27 03:30:00,215.91
C011,2025-01-27 04:00:00,276.28
C040,2025-01-27 04:30:00,262.93
C011,2025-01-27 05:00:00,178.35
C036,2025-01-27 05:30:00,340.35
C049,2025-01-27 06:00:00,380.46
C039,2025-01-27 06:30:00,12.24
C040,2025-01-27 07:00:00,107.58
C035,2025-01-27 07:30:00,358.05
C034,2025-01-27 08:00:00,196.38
C047,2025-01-27 08:30:00,332.93
C024,2025-01-27 09:00:00,176.75
C022,2025-01-27 09:30:00,198.42
C005,2025-01-27 10:00:00,83.55
C033,2025-01-27 10:30:00,132.82
C036,2025-01-27 11:00:00,304.68
C047,2025-01-27 11:30:00,219.42
C020,2025-01-27 12:00:00,388.28
C019,2025-01-27 12:30:00,427.03
C035,2025-01-27 13:00:00,273.11
C043,2025-01-27 13:30:00,380.34
C017,2025-01-27 14:00:00,156.92
C045,2025-01-27 14:30:00,210.41
C043,2025-01-27 15:00:00,357.82
C034,2025-01-27 15:30:00,196.17
C009,2025-01-27 16:00:00,296.31
C026,2025-01-27 16:30:00,96.76
C002,2025-01-27 17:00:00,301.89
C009,2025-01-27 17:30:00,431.45
C009,2025-01-27 18:00:00,434.98
C040,2025-01-27 18:30:00,363.55
C017,2025-01-27 19:00:00,374.15
C001,2025-01-27 19:30:00,281.17
C025,2025-01-27 20:00:00,294.41
C043,2025-01-27 20:30:00,71.16
C040,2025-01-27 21:00:00,224.71
C042,2025-01-27 21:30:00,228.13
C025,2025-01-27 22:00:00,479.46
C039,2025-01-27 22:30:00,218.39
C035,2025-01-27 23:00:00,276.92
C003,2025-01-27 23:30:00,268.96
C050,2025-01-28 00:00:00,320.2
C037,2025-01-28 00:30:00,375.38
C044,2025-01-28 01:00:00,116.4
C044,2025-01-28 01:30:00,266.72
C030,2025-01-28 02:00:00,413.83
C038,2025-01-28 02:30:00,234.24
C034,2025-01-28 03:00:00,142.84
C012,2025-01-28 03:30:00,329.08
C019,2025-01-28 04:00:00,412.76
C037,2025-01-28 04:30:00,36.25
C044,2025-01-28 05:00:00,389.51
C049,2025-01-28 05:30:00,411.72
C017,2025-01-28 06:00:00,233.45
C010,2025-01-28 06:30:00,491.74
C049,2025-01-28 07:00:00,394.42
C047,2025-01-28 07:30:00,387.96
C012,2025-01-28 08:00:00,375.18
C016,2025-01-28 08:30:00,79.55
C024,2025-01-28 09:00:00,112.53
C019,2025-01-28 09:30:00,234.68
C008,2025-01-28 10:00:00,135.68
C031,2025-01-28 10:30:00,210.54
C021,2025-01-28 11:00:00,444.79
C017,2025-01-28 11:30:00,413.04
C023,2025-01-28 12:00:00,316.87
C037,2025-01-28 12:30:00,429.77
C016,2025-01-28 13:00:00,392.97
C006,2025-01-28 13:30:00,217.35
C008,2025-01-28 14:00:00,104.53
C025,2025-01-28 14:30:00,259.53
C018,2025-01-28 15:00:00,369.43
C025,2025-01-28 15:30:00,221.03
C012,2025-01-28 16:00:00,335.05
C015,2025-01-28 16:30:00,51.69
C026,2025-01-28 17:00:00,375.26
C041,2025-01-28 17:30:00,407.29
C045,2025-01-28 18:00:00,354.88
C026,2025-01-28 18:30:00,483.8
C047,2025-01-28 19:00:00,414.19
C032,2025-01-28 19:30:00,452.03
C010,2025-01-28 20:00:00,467.12
C016,2025-01-28 20:30:00,401.67
C007,2025-01-28 21:00:00,338.76
C017,2025-01-28 21:30:00,7.83
C023,2025-01-28 22:00:00,235.58
C026,2025-01-28 22:30:00,287.73
C021,2025-01-28 23:00:00,155.49
C022,2025-01-28 23:30:00,162.46
C007,2025-01-29 00:00:00,480.77
C014,2025-01-29 00:30:00,446.4
C015,2025-01-29 01:00:00,425.34
C007,2025-01-29 01:30:00,205.98
C009,2025-01-29 02:00:00,11.78
C048,2025-01-29 02:30:00,44.71
C008,2025-01-29 03:00:00,159.54
C050,2025-01-29 03:30:00,12.79
C023,2025-01-29 04:00:00,13.49
C029,2025-01-29 04:30:00,458.72
C018,2025-01-29 05:00:00,354.55
C031,2025-01-29 05:30:00,157.93
C030,2025-01-29 06:00:00,70.66
C039,2025-01-29 06:30:00,258.26
C035,2025-01-29 07:00:00,7.65
C018,2025-01-29 07:30:00,469.51
C042,2025-01-29 08:00:00,210.33
C039,2025-01-29 08:30:00,204.16
C017,2025-01-29 09:00:00,198.34
C014,2025-01-29 09:30:00,39.32
C031,2025-01-29 10:00:00,320.97
C024,2025-01-29 10:30:00,367.84
C035,2025-01-29 11:00:00,339.68
C044,2025-01-29 11:30:00,73.53
C045,2025-01-29 12:00:00,291.53
C034,2025-01-29 12:30:00,286.89
C003,2025-01-29 13:00:00,434.86
C037,2025-01-29 13:30:00,192.67
C043,2025-01-29 14:00:00,188.89
C040,2025-01-29 14:30:00,311.17
C026,2025-01-29 15:00:00,318.37
C023,2025-01-29 15:30:00,237.3
C044,2025-01-29 16:00:00,224.31
C039,2025-01-29 16:30:00,249.6
C015,2025-01-29 17:00:00,431.22
C049,2025-01-29 17:30:00,233.28
C004,2025-01-29 18:00:00,470.27
C029,2025-01-29 18:30:00,254.48
C022,2025-01-29 19:00:00,474.85
C025,2025-01-29 19:30:00,417.25
C013,2025-01-29 20:00:00,184.4
C018,2025-01-29 20:30:00,432.5
C033,2025-01-29 21:00:00,59.48
C016,2025-01-29 21:30:00,462.9
C045,2025-01-29 22:00:00,317.66
C042,2025-01-29 22:30:00,31.92
C044,2025-01-29 23:00:00,323.91
C002,2025-01-29 23:30:00,487.25
C035,2025-01-30 00:00:00,39.55
C042,2025-01-30 00:30:00,279.57
C034,2025-01-30 01:00:00,375.16
C030,2025-01-30 01:30:00,406.08
C013,2025-01-30 02:00:00,209.84
